age,brand,buildable,category,color,condition,description,energy_grade,fees_included,first_posted,floors,ghg_grade,icon,images,indoor_area,last_updated,latitude,leverage_rating,location,longitude,make,model,outdoor_area,postal_code,price,price_new,price_per_square_meter,reposting_count,rooms,starting_price,summary,time_to_work,title,url,user_rating,value_rating,vendor
9,,,Appartement,,,"f2 traversant placieux proche- artem-tram au 1er dans petit immeuble (3lots) sur cour, bel f2 entierement lumineux, proche tram entree-placards beau sejour cuisine equipee ,cuisson,hotte(on mange dedans) belle chambre sur jardin sde douche-meuble-vasque wc separe double vitrage-stationnement facile petit cellier . photos a venir libre reference annonce : 019r honoraires a la charge du locataire : 550 € ttc depot de garantie : 590 € montant des charges : 60 € / mois",d,,2020-07-09T22:38:00,,c,veterinary,,50,2020-07-09T22:38:00,48.6937223,5,nancy,6.1834097,,,,54000,650,,13,0,2,650,"price: <i >650</i> €<br />indoor area: <i >50</i> m²<br />outdoor area: <i >50</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i >d</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1812582819.htm/"">leboncoin.fr</a> <br />",,appartement 2 pieces 50 m2,https://www.leboncoin.fr/locations/1812582819.htm/,,5,https://www.leboncoin.fr/
9,,,Appartement,,,"bon' appart vous propose ce charmant appartement de 61m2, entierement renove et situe en plein cœur dans quartier paisible de briey. ce logement en rez-de-chaussee se compose d'une grande cuisine, d'un sejour lumineux, d'une chambre et d'une salle d'eau avec wc separee. ce logement vous offre egalement un jardin en commun. chauffage electrique. reference annonce : 27922020 honoraires a la charge du locataire : 305 € ttc dont 122 € pour l'etat des lieux depot de garantie : 550 € montant des charges : 20 € / mois modalite de recuperation des charges locatives : provision avec regularisation annuelle",,,2020-07-10T09:28:00,,,veterinary,"https://img0.leboncoin.fr/ad-large/fa8aaa031e699b50ea50ee1c6b2dd5842728a147.jpg, https://img1.leboncoin.fr/ad-large/024ea8eb98337670099112102910e16927627708.jpg, https://img6.leboncoin.fr/ad-large/f250a25740c3503940512ca1bbb16ad52f308b49.jpg, https://img6.leboncoin.fr/ad-large/6b0567d15f31c7a08bc551e9858bde7bc6b3f6c6.jpg, https://img3.leboncoin.fr/ad-large/980efb569bb4288a9e109019c609bf6a2b75bc1f.jpg, https://img0.leboncoin.fr/ad-large/fa8aaa031e699b50ea50ee1c6b2dd5842728a147.jpg, https://img1.leboncoin.fr/ad-large/024ea8eb98337670099112102910e16927627708.jpg, https://img6.leboncoin.fr/ad-large/f250a25740c3503940512ca1bbb16ad52f308b49.jpg, https://img6.leboncoin.fr/ad-large/6b0567d15f31c7a08bc551e9858bde7bc6b3f6c6.jpg, https://img3.leboncoin.fr/ad-large/980efb569bb4288a9e109019c609bf6a2b75bc1f.jpg, https://img0.leboncoin.fr/ad-large/fa8aaa031e699b50ea50ee1c6b2dd5842728a147.jpg",61,2020-07-10T09:28:00,49.2583938,5,briey,5.96607933875943,,,,54150,570,,9.34426229508197,0,2,570,"price: <i >570</i> €<br />indoor area: <i >61</i> m²<br />outdoor area: <i >61</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1812878447.htm/"">leboncoin.fr</a> <br />",,appartement 2 pieces 61 m2,https://www.leboncoin.fr/locations/1812878447.htm/,,5,https://www.leboncoin.fr/
9,,,Appartement,,,"chambre dans une colocation de 187m2 3 chambre(s) libre(s) dans une colocation de 3 chambres dans une maison de 187m2 dans une grande maison de 187 m2 avec jardin - colocation etudiant (3) loue chambre meublee - 1 chambre de 19 m2 composee d'un lit 140 cm (literie neuve) bureau, penderie, meubles de rangement, chaises, fauteuils. situees au 1er etage salle de bain et wc loyer 430 € toutes charges comprises ( internet, telephone, eau, gaz, electricite)- caution 400 € chauffage : participation de 400 € pour la periode de octobre a avril. parties communes : 1 salle a manger, 1 salon, 1 cuisine equipee et tout le necessaire pour cuisiner. caves, lingerie. jardin terrasse et son salon de jardin + barbecue toutes les conditions sont requises pour etudiants serieux. espaces de detente, internet haut debit, television, bibliotheque. linges de lit ainsi que serviettes de bain fournis sur demande. logement non fumeur quartier residentiel, calme. commerces a proximite. bus n° 2 et 5 a 50 metres ( facultes de droit et sciences economiques, ensic, architecture...) , n° 3 a 200 m (fac de sciences artem) et a 10 minutes a peine de la gare . faculte de lettres a 5 minutes a pieds les proprietaires disponibles, resident a 15 minutes. bail court possible pour les etudiants stagiaires reference annonce : p-24504 montant des charges : 50 € / mois modalite de recuperation des charges locatives : forfait",c,,2020-07-10T09:36:00,,b,veterinary,"https://img7.leboncoin.fr/ad-large/6fa644970d62da04180fb3c24c9a6bd829783e6a.jpg, https://img4.leboncoin.fr/ad-large/2bf6821ad7b1c134cbaf80a2342df5d6092efa8e.jpg, https://img6.leboncoin.fr/ad-large/81292ec97f55e7f41500586b97a95f4792eedf9a.jpg, https://img1.leboncoin.fr/ad-large/947e359d5a597fc0f1d9607b107a889fb855850a.jpg, https://img0.leboncoin.fr/ad-large/8765a4f42a4aad48fd22637e90c10dff34d83ae4.jpg, https://img3.leboncoin.fr/ad-large/d6981cf6fb0e9993f3fd79aa3eae549bc2071658.jpg, https://img6.leboncoin.fr/ad-large/fab1158512fd22debc42690a1e8b4c9393a6392a.jpg, https://img7.leboncoin.fr/ad-large/54f3377edb5c7c4be67f0336825ffd7648712197.jpg, https://img6.leboncoin.fr/ad-large/22001aa65e63ca56484f84d34a0b42119667b5c4.jpg, https://img4.leboncoin.fr/ad-large/63e97b79c4db3fe4e01cdbcf6584499d432c9f55.jpg, https://img7.leboncoin.fr/ad-large/6fa644970d62da04180fb3c24c9a6bd829783e6a.jpg, https://img4.leboncoin.fr/ad-large/2bf6821ad7b1c134cbaf80a2342df5d6092efa8e.jpg, https://img6.leboncoin.fr/ad-large/81292ec97f55e7f41500586b97a95f4792eedf9a.jpg, https://img1.leboncoin.fr/ad-large/947e359d5a597fc0f1d9607b107a889fb855850a.jpg, https://img0.leboncoin.fr/ad-large/8765a4f42a4aad48fd22637e90c10dff34d83ae4.jpg, https://img3.leboncoin.fr/ad-large/d6981cf6fb0e9993f3fd79aa3eae549bc2071658.jpg, https://img6.leboncoin.fr/ad-large/fab1158512fd22debc42690a1e8b4c9393a6392a.jpg, https://img7.leboncoin.fr/ad-large/54f3377edb5c7c4be67f0336825ffd7648712197.jpg, https://img6.leboncoin.fr/ad-large/22001aa65e63ca56484f84d34a0b42119667b5c4.jpg, https://img4.leboncoin.fr/ad-large/63e97b79c4db3fe4e01cdbcf6584499d432c9f55.jpg, https://img7.leboncoin.fr/ad-large/6fa644970d62da04180fb3c24c9a6bd829783e6a.jpg",187,2020-07-10T09:36:00,48.6937223,5,nancy,6.1834097,,,,54000,430,,2.29946524064171,0,9,430,"price: <i >430</i> €<br />indoor area: <i >187</i> m²<br />outdoor area: <i >187</i> m²<br />rooms: <i >9</i> <br />floors: <i ></i> <br />energy grade: <i >c</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1812976515.htm/"">leboncoin.fr</a> <br />",,chambre 9 pieces 187 m2,https://www.leboncoin.fr/locations/1812976515.htm/,,5,https://www.leboncoin.fr/
5,,,Appartement,,,"cede bail au plus vite, bel appartement de 50m2 situer au 2eme etage, jardin commun . kitchenette ouverte sur sejour . 2 chambres , 1 sdb avec baignoire , wc separer, couloir d’entree. refais a neuf par mes soins . 480e charges comprise . prevoir des frais d’agence . libre de suite contacter l’agence au 06 48 26 07 79 ou +33 6 45 96 00 58 . pour plus de photo veuillez me contacter sur le bon coin .",,,2020-07-14T12:45:00,,,veterinary,"https://img5.leboncoin.fr/ad-large/b1514030e967763baf0ced9910d07520209a783f.jpg, https://img1.leboncoin.fr/ad-large/036cecf611bdc74d5cb2b262130062a0be6e78ed.jpg, https://img0.leboncoin.fr/ad-large/5fc9f735297bda7f8180288de17d99d6e58eb487.jpg, https://img5.leboncoin.fr/ad-large/b1514030e967763baf0ced9910d07520209a783f.jpg, https://img1.leboncoin.fr/ad-large/036cecf611bdc74d5cb2b262130062a0be6e78ed.jpg, https://img0.leboncoin.fr/ad-large/5fc9f735297bda7f8180288de17d99d6e58eb487.jpg, https://img5.leboncoin.fr/ad-large/b1514030e967763baf0ced9910d07520209a783f.jpg",50,2020-07-14T12:45:00,49.5339956,5,longlaville,5.8023036,,,,54810,480,,9.6,0,3,480,"price: <i >480</i> €<br />indoor area: <i >50</i> m²<br />outdoor area: <i >50</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1814698717.htm/"">leboncoin.fr</a> <br />",,appartement longlaville 480e,https://www.leboncoin.fr/locations/1814698717.htm/,,5,https://www.leboncoin.fr/profil/0c5dc9cf-93d1-4050-ab73-b3bb2d0b6a69/offres
4,,,Appartement,,,"appartement t3 a saint-max, dans la residence le domaine 1854 ,labellisee bbc, appartement t3 n° 020103 (lot 103) d'environ 60 m2 sur jardin privatif (lot 220) situe au rdc avec ascenseur du batiment b, comprenant une entree avec placard, un sejour avec cuisine amenagee et equipee (meubles hauts et bas, hotte, plaque, four) deux chambres, une salle de bains et un wc. au sous-sol, une place de parking n°135 (lot 135). chauffage gaz et eau collective gaz . eau froide, entretien parties communes, entretien ascenseur et espaces verts communs, compris dans les provisions sur charges mensuelles et donnant lieu a une regularisation annuelle. les honoraires de location ttc (a la charge du locataire) incluent le montant de redaction des etats des lieux facture pour 180,00 euros ttc, apres realisation lors de l'entree dans les lieux. disponibilite immediate. pour plus de details sur ce logement, vous pouvez consulter la fiche descriptive de ce bien, sur notre site internet afedim gestion. reference annonce : 0044407_gl honoraires a la charge du locataire : 660 € ttc depot de garantie : 601 € montant des charges : 82 € / mois",b,,2020-07-14T17:04:00,,c,veterinary,"https://img5.leboncoin.fr/ad-large/062f67b695c1943b4f4d0cf737c5c83594a4a422.jpg, https://img6.leboncoin.fr/ad-large/cfc27ea18e4e5bc6f0eb39537f3698d1be2f6e44.jpg, https://img6.leboncoin.fr/ad-large/8444996923d07962675bbb05b26e85a4114aa985.jpg, https://img4.leboncoin.fr/ad-large/23705a8f2e0bd925fce575704f4b33dfc15aaeb5.jpg, https://img5.leboncoin.fr/ad-large/062f67b695c1943b4f4d0cf737c5c83594a4a422.jpg, https://img6.leboncoin.fr/ad-large/cfc27ea18e4e5bc6f0eb39537f3698d1be2f6e44.jpg, https://img6.leboncoin.fr/ad-large/8444996923d07962675bbb05b26e85a4114aa985.jpg, https://img4.leboncoin.fr/ad-large/23705a8f2e0bd925fce575704f4b33dfc15aaeb5.jpg, https://img5.leboncoin.fr/ad-large/062f67b695c1943b4f4d0cf737c5c83594a4a422.jpg",60,2020-07-14T17:04:00,48.7005548,5,saint-max,6.2074377,,,,54130,683,,11.3833333333333,0,3,683,"price: <i >683</i> €<br />indoor area: <i >60</i> m²<br />outdoor area: <i >60</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i >b</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1784054630.htm/"">leboncoin.fr</a> <br />",,appartement 3 pieces 60 m2,https://www.leboncoin.fr/locations/1784054630.htm/,,5,https://www.leboncoin.fr/
4,,,Appartement,,,"loue t2 50 m2 a luneville, a 2 minutes a pied de la gare et de la place leopold, dans residence securisee l'orangerie avec portail, interphone, ascenseur + 1 place de parking sous terrain incluse. l'appartement est entierement refait a neuf. il est compose d'un salon de 20 m2, d'une cuisine equipee (four, micro-ondes et plaque de cuisson), d'une grande chambre avec placard, d'une salle de bain avec baignoire, un wc, un couloir equipe de plusieurs rangements, d'une terrasse et d'un jardin privatif. residence au calme! loyer : 460 euros et 60 euros de charges locatives (eau, electricite communs, ascenseur, place de parking)",e,,2020-07-14T17:38:00,,c,veterinary,"https://img5.leboncoin.fr/ad-large/81fa3bdf18c40d985e58b39dd835bcedfdb55f57.jpg, https://img3.leboncoin.fr/ad-large/859cdd1e36d2a4932e8020ed362ce466c7afc4f7.jpg, https://img5.leboncoin.fr/ad-large/8f0954ea8189d72ba643f05995adccc56b0de956.jpg, https://img5.leboncoin.fr/ad-large/a444187abb721c087eafdc6fc422efad4df1f526.jpg, https://img7.leboncoin.fr/ad-large/a639629626606816385bd17ed1e132bed5aa379e.jpg, https://img0.leboncoin.fr/ad-large/dd71f8e0eb73a32a8c85ec52e665b72eb944d4d2.jpg, https://img0.leboncoin.fr/ad-large/f59a9c1bed52171d04f9cb6eca98dc84244b8c46.jpg, https://img2.leboncoin.fr/ad-large/630dfa54e3a5ac817889c396ef23487672d2c0de.jpg, https://img7.leboncoin.fr/ad-large/9b096417232cc132f577229157993f1f5352c7b6.jpg, https://img3.leboncoin.fr/ad-large/3d5d2aaf79581077ff788607979a23dedfb77231.jpg, https://img5.leboncoin.fr/ad-large/81fa3bdf18c40d985e58b39dd835bcedfdb55f57.jpg, https://img3.leboncoin.fr/ad-large/859cdd1e36d2a4932e8020ed362ce466c7afc4f7.jpg, https://img5.leboncoin.fr/ad-large/8f0954ea8189d72ba643f05995adccc56b0de956.jpg, https://img5.leboncoin.fr/ad-large/a444187abb721c087eafdc6fc422efad4df1f526.jpg, https://img7.leboncoin.fr/ad-large/a639629626606816385bd17ed1e132bed5aa379e.jpg, https://img0.leboncoin.fr/ad-large/dd71f8e0eb73a32a8c85ec52e665b72eb944d4d2.jpg, https://img0.leboncoin.fr/ad-large/f59a9c1bed52171d04f9cb6eca98dc84244b8c46.jpg, https://img2.leboncoin.fr/ad-large/630dfa54e3a5ac817889c396ef23487672d2c0de.jpg, https://img7.leboncoin.fr/ad-large/9b096417232cc132f577229157993f1f5352c7b6.jpg, https://img3.leboncoin.fr/ad-large/3d5d2aaf79581077ff788607979a23dedfb77231.jpg, https://img5.leboncoin.fr/ad-large/81fa3bdf18c40d985e58b39dd835bcedfdb55f57.jpg",50,2020-07-14T17:38:00,48.5916164,5,luneville,6.4919563,,,,54300,520,,10.4,0,2,520,"price: <i >520</i> €<br />indoor area: <i >50</i> m²<br />outdoor area: <i >50</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i >e</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1814897072.htm/"">leboncoin.fr</a> <br />",,t2 refait a neuf luneville centre,https://www.leboncoin.fr/locations/1814897072.htm/,,5,https://www.leboncoin.fr/profil/f7131336-bf98-47c1-84c1-7dc84847710c/offres
4,,,Appartement,,,loue appartement f4 renove a jarny 3 chambres salle a manger cuisine salle de bain avec douche a l'italienne wc cave jardin cour privative chauffage individuel loyer 590 euros 620 euros avec charges proche de toutes commodites dpe fait agence merci de s'abstenir merci de me contacter en priorite sur mon telephone portable 06 83 11 93 09,,,2020-07-14T20:51:00,,,veterinary,"https://img1.leboncoin.fr/ad-large/2383b08ec528f083a9005c313b6905aa276e30b0.jpg, https://img6.leboncoin.fr/ad-large/0a27bd694e34dbebe47972f60b4a6c84f46b2642.jpg, https://img7.leboncoin.fr/ad-large/54c82df7179934da72076df7ad43abebdff948b9.jpg, https://img1.leboncoin.fr/ad-large/2383b08ec528f083a9005c313b6905aa276e30b0.jpg, https://img6.leboncoin.fr/ad-large/0a27bd694e34dbebe47972f60b4a6c84f46b2642.jpg, https://img7.leboncoin.fr/ad-large/54c82df7179934da72076df7ad43abebdff948b9.jpg, https://img1.leboncoin.fr/ad-large/2383b08ec528f083a9005c313b6905aa276e30b0.jpg",80,2020-07-14T20:51:00,49.1569586,5,jarny,5.8821708,,,,54800,620,,7.75,0,4,620,"price: <i >620</i> €<br />indoor area: <i >80</i> m²<br />outdoor area: <i >80</i> m²<br />rooms: <i >4</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1815018580.htm/"">leboncoin.fr</a> <br />",,loue appartement f4 jarny,https://www.leboncoin.fr/locations/1815018580.htm/,,5,https://www.leboncoin.fr/profil/ec41798c-973a-4b1e-8d6e-d256cb6e0a27/offres
4,,,Appartement,,,"je loue pour la saison estivale mon appartement situe la limite villers les nancy laxou a des personnes soigneuses. d'un acces rapide depuis l'autoroute, l est proche de toutes commodites et dispose d'une place de parking.vous pourrez decouvrir la ville de nancy mais aussi les sentiers de laxou, la foret de haye ou le jardin botanique. le centre ville de nancy est a 30mn a pied. bien equipe (cuisine integree et salle de bain equipee), 2 chambres avec grand placards, sejour avec vue degagee l'appartement est tres calme (4e et dernier etage) et dispose d'une vue degagee. 320 euros par semaine",d,,2020-07-15T10:49:00,,d,veterinary,"https://img4.leboncoin.fr/ad-large/2021ae9c5ff0fbb2ea49ef7d654f366620f224dd.jpg, https://img6.leboncoin.fr/ad-large/c8d105b69c8b02265d6798211128e341368c3a1f.jpg, https://img6.leboncoin.fr/ad-large/f36a2c870810ce190687f4e0f3578fb292a3b9eb.jpg, https://img4.leboncoin.fr/ad-large/2021ae9c5ff0fbb2ea49ef7d654f366620f224dd.jpg, https://img6.leboncoin.fr/ad-large/c8d105b69c8b02265d6798211128e341368c3a1f.jpg, https://img6.leboncoin.fr/ad-large/f36a2c870810ce190687f4e0f3578fb292a3b9eb.jpg, https://img4.leboncoin.fr/ad-large/2021ae9c5ff0fbb2ea49ef7d654f366620f224dd.jpg",73,2020-07-15T10:49:00,48.6731344,5,villers-les-nancy,6.1536378,,,,54600,650,,8.9041095890411,0,3,650,"price: <i >650</i> €<br />indoor area: <i >73</i> m²<br />outdoor area: <i >73</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i >d</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1815195175.htm/"">leboncoin.fr</a> <br />",,nancy en juillet et en aout,https://www.leboncoin.fr/locations/1815195175.htm/,,5,https://www.leboncoin.fr/profil/ca861f3c-6042-4df9-b0a3-b544e0879207/offres
54,,,Appartement,,,"loue agreable appartement de type f3 ( 75m2 ) a homecourt au premier etage d'une maison au calme composee de 2 logements. l'appartement possede 2 chambres, 1 salon, 1 cuisine separee, 1 salle de bains avec douche et meuble vasque, 1 wc, 1 grande cave, 1 jardin, plusieurs places de parking, double vitrage, a 10 mn de la sovab et 5 mn de l'autoroute a4, a proximite de sainte marie aux chenes - montois la montagne - joeuf - rombas disponible de suite loyer : 650 euros charges comprises ( chauffage au fioul inclus )",,,2020-05-25T21:49:00,,,veterinary,"https://img0.leboncoin.fr/ad-large/bebd9a5afedc916b98ebfdfeb4bc1bded5b8264f.jpg, https://img2.leboncoin.fr/ad-large/90929fc37aa6de06177ce2bb17ed374591fa2825.jpg, https://img5.leboncoin.fr/ad-large/96fdc823ba0a0833faf7e0f6a875298fc8a426bd.jpg, https://img0.leboncoin.fr/ad-large/bebd9a5afedc916b98ebfdfeb4bc1bded5b8264f.jpg, https://img2.leboncoin.fr/ad-large/90929fc37aa6de06177ce2bb17ed374591fa2825.jpg, https://img5.leboncoin.fr/ad-large/96fdc823ba0a0833faf7e0f6a875298fc8a426bd.jpg, https://img0.leboncoin.fr/ad-large/bebd9a5afedc916b98ebfdfeb4bc1bded5b8264f.jpg",75,2020-05-25T21:49:00,49.2249744,5,homecourt,5.9926232,,,,54310,650,,8.66666666666667,0,3,650,"price: <i >650</i> €<br />indoor area: <i >75</i> m²<br />outdoor area: <i >75</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1787403380.htm/"">leboncoin.fr</a> <br />",,loue appartement de 75m2 avec chauffage compris,https://www.leboncoin.fr/locations/1787403380.htm/,,5,https://www.leboncoin.fr/profil/8a9b21fc-f656-48f9-8db9-e6c805aa65c7/offres
52,,,Appartement,,,"pont a mousson : appartement au calme avec vue degagee comprenant cuisine amenagee et equipee, salon, sejour, 2 chambres, salle de bains, wc separe, garage et cave privative. jardin et local en commun. proche de l'a31. century 21 atout immobilier : achat, vente, location et gestion. reference annonce : 44901 honoraires a la charge du locataire : 631 € ttc dont 210 € pour l'etat des lieux depot de garantie : 600 € montant des charges : 40 € / mois modalite de recuperation des charges locatives : forfait",d,,2020-05-28T08:59:00,,e,veterinary,"https://img3.leboncoin.fr/ad-large/c8ea8881fbdc1c7e33130760d7971a0e4d04bbcc.jpg, https://img2.leboncoin.fr/ad-large/6cde086eaed358aae4fff839c99b88201d5d5b3e.jpg, https://img0.leboncoin.fr/ad-large/72f0481a5e2af986c1a61f48006a2001244b2a9d.jpg, https://img7.leboncoin.fr/ad-large/f21f2c7c4ee6886669c02fe8d7d33231d76098e0.jpg, https://img7.leboncoin.fr/ad-large/a2ee98575e54fe6593b5a4d0e53aaa9b8c527371.jpg, https://img5.leboncoin.fr/ad-large/2ee5520aee1415b89b8d3887fd4c98a813942839.jpg, https://img1.leboncoin.fr/ad-large/e694f581e96824b87988a5f0d1b7a93dc59750f4.jpg, https://img3.leboncoin.fr/ad-large/c8ea8881fbdc1c7e33130760d7971a0e4d04bbcc.jpg, https://img2.leboncoin.fr/ad-large/6cde086eaed358aae4fff839c99b88201d5d5b3e.jpg, https://img0.leboncoin.fr/ad-large/72f0481a5e2af986c1a61f48006a2001244b2a9d.jpg, https://img7.leboncoin.fr/ad-large/f21f2c7c4ee6886669c02fe8d7d33231d76098e0.jpg, https://img7.leboncoin.fr/ad-large/a2ee98575e54fe6593b5a4d0e53aaa9b8c527371.jpg, https://img5.leboncoin.fr/ad-large/2ee5520aee1415b89b8d3887fd4c98a813942839.jpg, https://img1.leboncoin.fr/ad-large/e694f581e96824b87988a5f0d1b7a93dc59750f4.jpg, https://img3.leboncoin.fr/ad-large/c8ea8881fbdc1c7e33130760d7971a0e4d04bbcc.jpg",78,2020-05-28T08:59:00,48.9025946,5,pont-a-mousson,6.0547691,,,,54700,640,,8.2051282051282,0,4,640,"price: <i >640</i> €<br />indoor area: <i >78</i> m²<br />outdoor area: <i >78</i> m²<br />rooms: <i >4</i> <br />floors: <i ></i> <br />energy grade: <i >d</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1767852267.htm/"">leboncoin.fr</a> <br />",,appartement 4 pieces 78 m2,https://www.leboncoin.fr/locations/1767852267.htm/,,5,https://www.leboncoin.fr/
